feature_1	feature_2	project
TCGA-XF-A8HD	1.39149282694578	-6.97066518728017	BLCA
TCGA-XF-A8HE	8.62010947815934	-7.47784765869839	BLCA
TCGA-XF-A8HF	2.74958783912468	-17.0301840280007	BLCA
TCGA-XF-A8HG	2.20240888221758	-17.3328309812921	BLCA
TCGA-XF-A8HH	3.16885115542164	-12.9984677946235	BLCA
TCGA-XF-A8HI	-0.886369536837203	-15.8664726773051	BLCA
TCGA-XF-A9SH	0.592344145237192	-16.0261895172808	BLCA
TCGA-XF-A9SI	-2.86303231780348	9.76720560159876	BLCA
TCGA-XF-A9SJ	8.49991729694252	-11.5271000743788	BLCA
TCGA-XF-A9SK	2.59053166314546	-12.6165631500653	BLCA
TCGA-XF-A9SL	-1.91143641222923	12.2833732187275	BLCA
TCGA-XF-A9SM	6.37315221231458	-8.96404835028326	BLCA
TCGA-XF-A9SP	1.93154228462532	-9.94315062743601	BLCA
TCGA-XF-A9SU	3.74058475396114	-10.8200801259678	BLCA
TCGA-XF-A9SV	5.19256102506482	-17.3948902052454	BLCA
TCGA-XF-A9SW	0.619537836315574	10.6304166699374	BLCA
TCGA-XF-A9SX	3.79873786011112	-8.95390989765962	BLCA
TCGA-XF-A9SY	8.33306920110913	-9.16153333619426	BLCA
TCGA-XF-A9SZ	3.06799901674834	-10.2047786873302	BLCA
TCGA-XF-A9T0	2.64867002418179	-15.0342728976107	BLCA
TCGA-XF-A9T2	5.95594170059871	-19.3961364847731	BLCA
TCGA-XF-A9T3	-1.5938224303961	5.66223293735734	BLCA
TCGA-XF-A9T4	6.86254393209419	-15.1107851286207	BLCA
TCGA-XF-A9T5	14.2038817409033	-13.8130472421233	BLCA
TCGA-XF-A9T6	6.1390946515882	-11.6095517422997	BLCA
TCGA-XF-A9T8	10.0387958542241	-11.1075883187549	BLCA
TCGA-XF-AAME	-3.40273734666307	10.8147490134592	BLCA
TCGA-XF-AAMG	3.69800107910885	-15.2593682189036	BLCA
TCGA-XF-AAMH	3.81372762137882	-13.8939970081391	BLCA
TCGA-XF-AAMJ	2.59003937118887	-8.77167160973412	BLCA
TCGA-XF-AAML	3.16265828175438	-11.6405458354223	BLCA
TCGA-XF-AAMQ	-1.25836117697178	-13.735151494315	BLCA
TCGA-XF-AAMR	-1.95688285978363	17.6684852365821	BLCA
TCGA-XF-AAMT	6.18794353290904	-9.76493211371473	BLCA
TCGA-XF-AAMW	9.07348059787872	-12.0728494238898	BLCA
TCGA-XF-AAMX	2.52381345656111	-17.4532101028506	BLCA
TCGA-XF-AAMY	3.74840143634307	-12.3681754652269	BLCA
TCGA-XF-AAMZ	3.55815821041224	-11.4758345365542	BLCA
TCGA-XF-AAN0	0.220596408273479	-8.58211740053747	BLCA
TCGA-XF-AAN1	-0.522914431134905	-15.6240957965011	BLCA
TCGA-XF-AAN2	4.00553946205939	-9.27902576994288	BLCA
TCGA-XF-AAN3	19.4206382619861	4.95968968449599	BLCA
TCGA-XF-AAN4	-1.14307154301513	11.870288590449	BLCA
TCGA-XF-AAN5	-1.01351276951851	5.91572908522274	BLCA
TCGA-XF-AAN7	5.88606754284334	-19.2499784505936	BLCA
TCGA-XF-AAN8	-1.42403104255528	11.6397927796359	BLCA
TCGA-YC-A89H	3.11935057753835	-14.2377410787053	BLCA
TCGA-YC-A8S6	2.60155364237664	-8.49549420780357	BLCA
TCGA-YC-A9TC	6.68170087598207	-21.2329015990553	BLCA
TCGA-YF-AA3L	-0.561522370577353	-14.2119022079695	BLCA
TCGA-YF-AA3M	3.04311772037507	-11.6225844832401	BLCA
TCGA-ZF-A9R0	2.08231265269324	-11.35860839065	BLCA
TCGA-ZF-A9R1	1.92787481177615	-11.4545952130887	BLCA
TCGA-ZF-A9R2	0.133566747981406	-15.8905462305579	BLCA
TCGA-ZF-A9R3	-0.740471715068681	-14.2905856544671	BLCA
TCGA-ZF-A9R4	2.04965818147937	-16.5210072733605	BLCA
TCGA-ZF-A9R5	0.0500388034472756	-16.8376659435832	BLCA
TCGA-ZF-A9R7	2.43943553050522	-12.6060016249709	BLCA
TCGA-ZF-A9R9	1.85664118513445	-12.2629441902064	BLCA
TCGA-ZF-A9RC	1.9536290913764	-9.34458285869058	BLCA
TCGA-ZF-A9RD	13.5356797022981	-12.6162696457515	BLCA
TCGA-ZF-A9RE	6.79607206021677	-16.708127402865	BLCA
TCGA-ZF-A9RF	6.78922609769966	-11.4221972809188	BLCA
TCGA-ZF-A9RL	0.603456715169492	-16.7365083460387	BLCA
TCGA-ZF-A9RM	4.25098363608835	-12.3102109072197	BLCA
TCGA-ZF-A9RN	7.31204855131009	-17.3518403780937	BLCA
TCGA-ZF-AA4N	10.8954191905387	-11.2677803042227	BLCA
TCGA-ZF-AA4R	3.25336159893451	-9.82893338196402	BLCA
TCGA-ZF-AA4T	3.66577586074477	-14.6540922409866	BLCA
TCGA-ZF-AA4U	0.0329409224055	-15.7847521585108	BLCA
TCGA-ZF-AA4V	6.79095365587291	-12.9280438872576	BLCA
TCGA-ZF-AA4W	7.93038422017245	-8.00683403717503	BLCA
TCGA-ZF-AA4X	-1.22558865372013	-12.7139258192402	BLCA
TCGA-ZF-AA51	3.62468391528404	-11.6275693509376	BLCA
TCGA-ZF-AA52	2.57963944944399	-9.39925510318288	BLCA
TCGA-ZF-AA53	5.77726300815197	-7.87286469666613	BLCA
TCGA-ZF-AA54	6.07195225096483	-8.63536521268296	BLCA
TCGA-ZF-AA56	9.99569877176139	-11.0021113657198	BLCA
TCGA-ZF-AA58	7.10996926812885	-8.91965666920496	BLCA
TCGA-ZF-AA5H	7.45108614593494	-12.9376251137006	BLCA
TCGA-ZF-AA5N	5.43338271415168	-17.44164651566	BLCA
TCGA-ZF-AA5P	1.60274829276149	-8.67607093222959	BLCA
TCGA-3C-AAAU	-17.130541094288	-8.32192397425688	BRCA
TCGA-3C-AALI	-17.7943757865965	-3.0199609957988	BRCA
TCGA-3C-AALJ	-15.7285737081267	-1.39112302022098	BRCA
TCGA-3C-AALK	-17.1934130971735	-5.87083764185591	BRCA
TCGA-4H-AAAK	-16.2948737089326	-4.44971472112396	BRCA
TCGA-5L-AAT0	-15.983319793278	-3.05416848112548	BRCA
TCGA-5L-AAT1	-15.6609302032662	-1.50847631190278	BRCA
TCGA-5T-A9QA	-20.7884703432466	-5.01922527885559	BRCA
TCGA-A1-A0SB	-11.7450114363694	-4.55059730251726	BRCA
TCGA-A1-A0SE	-13.3327740365896	-12.5971867881795	BRCA
TCGA-A1-A0SF	-17.1430497566529	-6.85991951678465	BRCA
TCGA-A1-A0SG	-11.1396959031806	-17.3825198923563	BRCA
TCGA-A1-A0SH	-12.0943986692425	-12.110752345954	BRCA
TCGA-A1-A0SI	-13.3955437555701	-15.3933517884378	BRCA
TCGA-A1-A0SJ	-10.8923056455538	-12.8210494872761	BRCA
TCGA-A1-A0SK	-4.29392667146817	-3.75577919219849	BRCA
TCGA-A1-A0SM	-15.5791354501309	-13.4577452699174	BRCA
TCGA-A1-A0SN	-16.4773535694501	-12.7881260682085	BRCA
TCGA-A1-A0SO	-4.95705280210519	-7.49749346798956	BRCA
TCGA-A1-A0SP	-5.46226990072153	-6.69269234050351	BRCA
TCGA-A1-A0SQ	-12.5538286389882	-16.7360669832986	BRCA
TCGA-A2-A04R	-13.0159180632879	-16.944387077403	BRCA
TCGA-A2-A0CK	-17.6404177577397	-6.15791356480942	BRCA
TCGA-A2-A0CO	-16.39692410279	-6.58991444247245	BRCA
TCGA-A2-A0CR	-18.8516012575542	-4.89886538252047	BRCA
TCGA-A2-A0CT	-18.7420240890524	-15.1756877724664	BRCA
TCGA-A2-A0EN	-12.4760802502029	-10.0149448406145	BRCA
TCGA-A2-A0EP	-3.01260465734954	14.9149938168491	BRCA
TCGA-A2-A0EU	-11.2208232565853	-16.713451612216	BRCA
TCGA-A2-A0ST	-8.01190153044198	-7.00481163662909	BRCA
TCGA-A2-A0SU	-13.1210071170521	-10.5147614032412	BRCA
TCGA-A2-A0SV	-15.6324669384475	-16.2257698593809	BRCA
TCGA-A2-A0SW	-13.2384464774131	-17.7437733120126	BRCA
TCGA-A2-A0SX	-5.98937251508098	-7.31318420070958	BRCA
TCGA-A2-A0SY	-16.292847403649	-12.3241181425295	BRCA
TCGA-A2-A0T0	-4.30179387856633	-5.78899766160954	BRCA
TCGA-A2-A0T1	-7.92036477934	-8.81035475293598	BRCA
TCGA-A2-A0T2	-4.16322411510659	-6.96913406113493	BRCA
TCGA-A2-A0T4	-10.640077794696	-13.1753249461947	BRCA
TCGA-A2-A0T5	-12.772883715037	-13.6324307315164	BRCA
TCGA-A2-A0T6	-15.5781176777052	-12.2717659838665	BRCA
TCGA-A2-A0T7	-12.668875246744	-12.2074892056159	BRCA
TCGA-A2-A0YC	-13.6492328457675	-15.9174787265267	BRCA
TCGA-A2-A0YD	-13.2968761196211	-12.832459005839	BRCA
TCGA-A2-A0YF	-13.6852750697526	-15.9807446818092	BRCA
TCGA-A2-A0YG	-15.7577793813284	-14.5256921173971	BRCA
TCGA-A2-A0YH	-11.0543771818653	-17.5372771563457	BRCA
TCGA-A2-A0YI	-11.9625751633079	-11.2033558591175	BRCA
TCGA-A2-A0YK	-10.2406983119788	-11.1192377009739	BRCA
TCGA-A2-A0YL	-12.7293487673457	-12.0797755625681	BRCA
TCGA-A2-A0YM	-5.1747964736287	-7.58878635319688	BRCA
TCGA-A2-A0YT	-15.1634004080299	-16.953899874462	BRCA
TCGA-A2-A1FV	-17.422184348402	-15.5646165899962	BRCA
TCGA-A2-A1FW	-17.5985721601125	-16.4121084010716	BRCA
TCGA-A2-A1FX	-16.4653713237685	-17.8447507109758	BRCA
TCGA-A2-A1FZ	-10.3557547642047	-12.475206976896	BRCA
TCGA-A2-A1G0	-13.5544135711193	-11.0738783746083	BRCA
TCGA-A2-A1G1	-6.87191851784831	-8.0509748346406	BRCA
TCGA-A2-A1G4	-16.4346382013721	-14.4596623898228	BRCA
TCGA-A2-A1G6	-11.8347320985777	-5.0044104241784	BRCA
TCGA-A2-A259	-11.3805502320833	-11.6931467146633	BRCA
TCGA-A2-A25A	-14.6227751783877	-7.76970407843763	BRCA
TCGA-A2-A25B	-14.0087139202688	-17.0419085735347	BRCA
TCGA-A2-A25C	-12.6272569481009	-13.2699358958878	BRCA
TCGA-A2-A25D	-10.8530590211465	-10.0372736448009	BRCA
TCGA-A2-A25E	-13.9030144599231	-16.7851189633623	BRCA
TCGA-A2-A25F	-7.32303843936487	-8.51854545187928	BRCA
TCGA-A2-A3KC	-16.4303273862414	-5.52688530127016	BRCA
TCGA-A2-A3KD	-14.629975722087	-10.1238966070704	BRCA
TCGA-A2-A3XS	-6.3010117603725	-4.41309851367332	BRCA
TCGA-A2-A3XT	-6.08593907588263	-5.63317959688682	BRCA
TCGA-A2-A3XU	-4.32357508284761	-5.11662582141629	BRCA
TCGA-A2-A3XV	-10.6265431341486	-7.07287035865445	BRCA
TCGA-A2-A3XW	-13.3114900446151	-5.10485633239202	BRCA
TCGA-A2-A3XX	-5.04632961348103	-5.39547418194873	BRCA
TCGA-A2-A3XY	-6.2639862633445	-4.67279479795157	BRCA
TCGA-A2-A3XZ	-12.9592217828855	-6.39288748044412	BRCA
TCGA-A2-A3Y0	-4.34414998409814	-5.70568859963334	BRCA
TCGA-A2-A4RW	-15.3578755406792	-2.9709157622798	BRCA
TCGA-A2-A4RX	-10.4519312239265	-4.18134500300636	BRCA
TCGA-A2-A4RY	-15.0955553165938	-3.42957381341198	BRCA
TCGA-A2-A4S0	-13.9629663225451	-2.99718648015811	BRCA
TCGA-A2-A4S1	-1.30427475008109	2.08429648539035	BRCA
TCGA-A2-A4S2	-17.4596983210966	-3.92849686793327	BRCA
TCGA-A2-A4S3	-8.14749633213693	-14.4310752587336	BRCA
TCGA-A7-A0D9	-10.2042683524981	-14.4933609759458	BRCA
TCGA-A7-A13D	-26.499870098688	-15.3191552264771	BRCA
TCGA-A7-A13E	-27.451003921919	-15.9407630862182	BRCA
TCGA-A7-A13F	-12.3362295612943	-15.5570944149461	BRCA
TCGA-A7-A13G	-28.1780106486347	-15.1152340958914	BRCA
TCGA-A7-A13H	-15.6265127981436	-6.45421576162184	BRCA
TCGA-A7-A26E	-28.012084547886	-15.2291985990753	BRCA
TCGA-A7-A26F	-27.7227023707968	-15.3259282242757	BRCA
TCGA-A7-A26G	-7.00707410974542	-8.32967464043676	BRCA
TCGA-A7-A26H	-15.7876934159585	-10.5838665946017	BRCA
TCGA-A7-A26I	-27.2861858965701	-15.0545971482794	BRCA
TCGA-A7-A26J	-27.9836205469232	-15.240060600831	BRCA
TCGA-A7-A2KD	-16.0377876079994	-18.2643625705888	BRCA
TCGA-A7-A3IY	-12.0715807051653	-10.6825116691816	BRCA
TCGA-A7-A3IZ	-18.9738386927004	-9.5621727617898	BRCA
TCGA-A7-A3J0	-14.5125787503356	-9.81874476085413	BRCA
TCGA-A7-A3J1	-15.0460510472525	-7.41199499582036	BRCA
TCGA-A7-A3RF	-16.5606824139251	-9.40109690162146	BRCA
TCGA-A7-A425	-16.7021302004515	-7.13551720801595	BRCA
TCGA-A7-A426	-15.6934177772979	-7.377076614274	BRCA
TCGA-A7-A4SA	-15.7658804793836	-3.50136101984076	BRCA
TCGA-A7-A4SB	-16.5106922042858	-3.38337858310911	BRCA
TCGA-A7-A4SC	-15.5157003435642	-3.16846383464164	BRCA
TCGA-A7-A4SD	2.15278228696419	-3.72696584376857	BRCA
TCGA-A7-A4SE	-10.0562059119161	-4.06313351097253	BRCA
TCGA-A7-A4SF	-10.7136744135765	-19.0747724713289	BRCA
TCGA-A7-A56D	-20.047715953503	-5.89927420962073	BRCA
TCGA-A7-A5ZV	-7.56075760771792	-4.3265359732365	BRCA
TCGA-A7-A5ZW	-15.5790567830312	-4.60385187164251	BRCA
TCGA-A7-A5ZX	-16.0559172434619	-4.76918193435386	BRCA
TCGA-A7-A6VV	-6.49728428836681	-3.57726841605676	BRCA
TCGA-A7-A6VW	-7.34502760601458	-4.35115815707176	BRCA
TCGA-A7-A6VX	-17.3922297667501	-7.42467077946524	BRCA
TCGA-A7-A6VY	-5.98373829327182	-5.2686091535976	BRCA
TCGA-A8-A075	-11.1586172616576	-17.5603113168036	BRCA
TCGA-A8-A08O	-10.2432536209573	-15.5148499581241	BRCA
TCGA-A8-A0A6	-10.5916623289799	-13.3160136404109	BRCA
TCGA-A8-A0AD	-11.6575131263986	-17.8690474553516	BRCA
TCGA-AC-A23C	-15.4937253321036	-10.8742217019091	BRCA
TCGA-AC-A23E	-15.2555385116299	-9.51255735954417	BRCA
TCGA-AC-A23G	-15.4531856939969	-2.36525052209206	BRCA
TCGA-AC-A23H	-19.3188959244249	-13.2380361229032	BRCA
TCGA-AC-A2B8	-15.3231468615548	-9.08242511549372	BRCA
TCGA-AC-A2BK	-4.1938334575374	-6.11146161802175	BRCA
TCGA-AC-A2BM	-11.1416700761112	-14.4334349198731	BRCA
TCGA-AC-A2FB	-14.2261003271801	-7.01262024173247	BRCA
TCGA-AC-A2FE	-15.0367758814808	-6.31587471027813	BRCA
TCGA-AC-A2FF	-14.2465057282576	-6.75539101396102	BRCA
TCGA-AC-A2FG	-15.3054787949732	-8.77839226878656	BRCA
TCGA-AC-A2FK	-11.7549667144276	-4.56901160406859	BRCA
TCGA-AC-A2FM	-20.4499017095242	-10.0730396921915	BRCA
TCGA-AC-A2FO	-12.6485713130681	-9.81666050643794	BRCA
TCGA-AC-A2QH	-28.0769667151132	-15.2701249424224	BRCA
TCGA-AC-A2QI	-15.9262130902242	-8.16466379085177	BRCA
TCGA-AC-A2QJ	-9.48924441909338	4.4867254180001	BRCA
TCGA-AC-A3BB	-15.6964487429749	-6.18987651033167	BRCA
TCGA-AC-A3EH	-12.8437362821332	-14.8584238452134	BRCA
TCGA-AC-A3HN	-14.7762363406908	-7.12418290316286	BRCA
TCGA-AC-A3OD	-28.1752361070476	-15.2948592705189	BRCA
TCGA-AC-A3QP	-18.3091656220975	-5.44509581360758	BRCA
TCGA-AC-A3QQ	-28.209837047208	-15.2202951899125	BRCA
TCGA-AC-A3TM	-19.2616095913177	-5.5697695356238	BRCA
TCGA-AC-A3TN	-18.496318668462	-10.0426963339583	BRCA
TCGA-AC-A3W5	-12.127305693426	-6.95144797574231	BRCA
TCGA-AC-A3W6	-15.5665515751061	-5.62299590602899	BRCA
TCGA-AC-A3W7	-15.9833245801095	-7.51433611718553	BRCA
TCGA-AC-A3YI	-14.6750211678309	-4.56239656776924	BRCA
TCGA-AC-A3YJ	-19.0432622552718	-6.49128977535369	BRCA
TCGA-AC-A4ZE	-19.670629432016	-9.68711216917218	BRCA
TCGA-AC-A5EH	-17.4612966501579	-6.87099200424061	BRCA
TCGA-AC-A5XS	-18.1564712444714	-4.84808123752153	BRCA
TCGA-AC-A5XU	-18.8122310752418	-9.03371016092263	BRCA
TCGA-AC-A62V	-20.7050649737935	-7.29701376823963	BRCA
TCGA-AC-A62X	-5.84162510624441	-3.86806496466608	BRCA
TCGA-AC-A62Y	-17.1915398534708	-5.01483172121347	BRCA
TCGA-AC-A6IV	-14.9279426520086	-6.28254737168447	BRCA
TCGA-AC-A6IW	-6.18521752646494	-5.68369287759895	BRCA
TCGA-AC-A6IX	-16.2663777672218	-5.65520171348906	BRCA
TCGA-AC-A6NO	-17.569931517065	-8.18546937770655	BRCA
TCGA-AC-A7VB	-20.6480605850394	-11.3372690819466	BRCA
TCGA-AC-A7VC	-9.88091513284742	4.53451475144426	BRCA
TCGA-AC-A8OP	-17.8994713092171	-3.53296746608139	BRCA
TCGA-AC-A8OQ	2.12636410163277	-3.68964103102331	BRCA
TCGA-AC-A8OR	-13.9925064245119	-2.98251262004759	BRCA
TCGA-AC-A8OS	-15.7000962353591	-5.41829582326061	BRCA
TCGA-AN-A0XL	-11.7332131349336	-18.2414110109591	BRCA
TCGA-AN-A0XN	-9.92358240810109	-13.1240884410407	BRCA
TCGA-AN-A0XO	-14.006572595769	-15.4965558100696	BRCA
TCGA-AN-A0XP	-12.9142099084459	-15.3128176690529	BRCA
TCGA-AN-A0XR	-12.2307363545087	-14.4632794586754	BRCA
TCGA-AN-A0XS	-11.6199760456822	-16.6170857525475	BRCA
TCGA-AN-A0XT	-11.9776514352468	-18.5170666928207	BRCA
TCGA-AN-A0XU	-4.91999648419063	-7.13598438432336	BRCA
TCGA-AN-A0XV	-15.3668440428955	-14.6530549169639	BRCA
TCGA-AN-A0XW	-12.0180988415956	-12.2689005671187	BRCA
TCGA-AO-A03L	-14.4441452646036	-16.2095420106265	BRCA
TCGA-AO-A03M	-10.4987661962994	-10.631118509412	BRCA
TCGA-AO-A03N	-13.2221368303102	-18.8813019532143	BRCA
TCGA-AO-A03U	-8.24720745985408	-8.21319318872192	BRCA
TCGA-AO-A0JA	-15.4411082204604	-13.9455266518573	BRCA
TCGA-AO-A0JB	-13.1481753807401	-19.177113290689	BRCA
TCGA-AO-A0JC	-8.52393416955728	-7.41417251411475	BRCA
TCGA-AO-A0JD	-11.2389888972314	-17.6884206149116	BRCA
TCGA-AO-A0JE	-9.14047083678311	-11.3056553432494	BRCA
TCGA-AO-A0JF	-12.3002462875215	-11.8763904951109	BRCA
TCGA-AO-A0JG	-15.8080712061383	-11.6756608475406	BRCA
TCGA-AO-A0JI	-18.6515287140757	-15.0484252861417	BRCA
TCGA-AO-A0JJ	-13.1725367528504	-11.8518547268582	BRCA
TCGA-AO-A0JL	-3.60585851594876	-7.39763951532351	BRCA
TCGA-AO-A0JM	-8.96178433713602	-15.0804375612074	BRCA
TCGA-AO-A124	-3.47492183723389	-6.25964319939426	BRCA
TCGA-AO-A125	-13.459288282361	-14.6453427337547	BRCA
TCGA-AO-A126	-15.0842416645482	-13.1456838406076	BRCA
TCGA-AO-A128	-7.94690127806083	-6.70162815754955	BRCA
TCGA-AO-A129	-5.15848826621241	-7.11955038746158	BRCA
TCGA-AO-A12B	-11.2304193329767	-15.3074696832727	BRCA
TCGA-AO-A12C	-13.9043578249888	-13.4053108304802	BRCA
TCGA-AO-A12E	-15.9060037008988	-14.5780164926533	BRCA
TCGA-AO-A12G	-15.220930961158	-14.0251817188307	BRCA
TCGA-AO-A1KO	-11.7754161953629	-5.07163229812173	BRCA
TCGA-AO-A1KP	-14.446349162715	-14.7280573816387	BRCA
TCGA-AO-A1KQ	-10.6755435583745	-17.8590817494093	BRCA
TCGA-AO-A1KR	-3.85273845546378	-7.949488107268	BRCA
TCGA-AO-A1KS	-13.6084060572403	-13.5466038916794	BRCA
TCGA-AO-A1KT	-15.9350869498177	-18.1046239452631	BRCA
TCGA-AQ-A04H	-16.7634590802475	-15.6683301378183	BRCA
TCGA-AQ-A04L	-15.1781751560055	-14.9143920070156	BRCA
TCGA-AQ-A0Y5	-14.9180868068039	-15.4899958712695	BRCA
TCGA-AQ-A1H2	-16.050972451324	-18.4140800874132	BRCA
TCGA-AQ-A1H3	-15.3210594396398	-10.8383106868195	BRCA
TCGA-AQ-A54N	-3.65655054190068	-8.04119990001538	BRCA
TCGA-AQ-A54O	-19.6939879057295	-4.0430365071328	BRCA
TCGA-AQ-A7U7	-15.1369846732895	-5.57733702909523	BRCA
TCGA-AR-A0TP	-4.69079827154806	-6.47402171353035	BRCA
TCGA-AR-A0TQ	-16.6802648635503	-14.7008366581461	BRCA
TCGA-AR-A0TR	-14.4638389228776	-13.9531400950438	BRCA
TCGA-AR-A0TT	-9.04184696559254	-10.6718187003144	BRCA
TCGA-AR-A0TV	-15.5027593882599	-15.2128796917633	BRCA
TCGA-AR-A0TX	-10.2185944924567	-10.8111870576436	BRCA
TCGA-AR-A0TZ	-17.3695876487645	-14.1214901881751	BRCA
TCGA-AR-A0U2	-15.0791627794008	-17.0469252900004	BRCA
TCGA-AR-A0U3	-9.54650151519185	-15.8233562221638	BRCA
TCGA-AR-A0U4	-5.45873522422684	-7.43021291195386	BRCA
TCGA-AR-A1AI	-5.33270364962392	-7.3900333259115	BRCA
TCGA-AR-A1AJ	-8.02474783104098	-6.38611451064581	BRCA
TCGA-AR-A1AK	-16.7593342377414	-4.5770484397022	BRCA
TCGA-AR-A1AL	-13.6476542315403	-11.0375235914744	BRCA
TCGA-AR-A1AM	-16.085483166583	-6.52623044956073	BRCA
TCGA-AR-A1AN	-12.2542265735618	-11.9917131044242	BRCA
TCGA-AR-A1AO	-8.04985577241435	-7.39150188677767	BRCA
TCGA-AR-A1AP	-10.2561580865493	-13.3534688822286	BRCA
TCGA-AR-A1AQ	-5.29079243316913	-7.4597914405368	BRCA
TCGA-AR-A1AR	-6.38516353593816	-7.54108742700799	BRCA
TCGA-AR-A1AS	-10.363888599366	-16.0277135473645	BRCA
TCGA-AR-A1AU	-13.935996342162	-10.1648442277176	BRCA
TCGA-AR-A1AV	-16.8050528899461	-13.5673174302929	BRCA
TCGA-AR-A1AW	-8.67840132221661	-9.08780250162387	BRCA
TCGA-AR-A1AX	-9.50675319823515	-10.3313866139723	BRCA
TCGA-AR-A1AY	-4.80017990677178	-6.48784553204254	BRCA
TCGA-AR-A24H	-17.3902114408786	-16.4788986339804	BRCA
TCGA-AR-A24K	-15.8859288635773	-10.9651819999028	BRCA
TCGA-AR-A24L	-13.5592473059476	-12.3937710580067	BRCA
TCGA-AR-A24M	-14.8989610762118	-11.0157074678328	BRCA
TCGA-AR-A24N	-17.1148305566789	-13.7810556936076	BRCA
TCGA-AR-A24O	-12.523204426636	-11.6640019498609	BRCA
TCGA-AR-A24P	-13.5059820097001	-13.1813841780893	BRCA
TCGA-AR-A24Q	-5.46211446879617	-6.56416310739641	BRCA
TCGA-AR-A24R	-16.9129414642102	-14.7332542965895	BRCA
TCGA-AR-A24S	-11.8396469228916	-17.7440523400535	BRCA
TCGA-AR-A24T	-15.8626506859979	-12.0541365011261	BRCA
TCGA-AR-A24U	-7.93255310503748	-8.63446200283178	BRCA
TCGA-AR-A24V	-16.2869205667823	-18.0617070566712	BRCA
TCGA-AR-A24W	-11.8976330716633	-11.9746903935333	BRCA
TCGA-AR-A24X	-10.7049734575621	-13.5608651856564	BRCA
TCGA-AR-A24Z	-15.6648853322554	-9.81998833039476	BRCA
TCGA-AR-A250	-16.8627054861072	-15.7844041478543	BRCA
TCGA-AR-A251	-5.76665720731845	-6.14298260099209	BRCA
TCGA-AR-A252	-10.9904875575226	-9.39507438512742	BRCA
TCGA-AR-A254	-11.6156978476599	-9.08659018490748	BRCA
TCGA-AR-A255	-16.3634973927367	-11.5838266731397	BRCA
TCGA-AR-A256	-4.14885627844269	-5.97489658266203	BRCA
TCGA-AR-A2LE	-14.5647849908682	-12.1405600441418	BRCA
TCGA-AR-A2LH	-10.0142236599913	-4.90842493241973	BRCA
TCGA-AR-A2LJ	-18.4501761719271	-5.38624851265782	BRCA
TCGA-AR-A2LK	-19.124123110159	-12.1917429364347	BRCA
TCGA-AR-A2LL	-19.2998536827092	-11.8478623547386	BRCA
TCGA-AR-A2LM	-14.7910020307941	-10.6392234053266	BRCA
TCGA-AR-A2LN	-15.6106961656091	-3.25297958408422	BRCA
TCGA-AR-A2LO	-15.0613803698263	-4.46388276181114	BRCA
TCGA-AR-A2LQ	-14.5402475568159	-4.85984181085534	BRCA
TCGA-AR-A2LR	-6.57600713106641	-3.21525990442492	BRCA
TCGA-AR-A5QM	-17.7184696953553	-4.1338570468052	BRCA
TCGA-AR-A5QN	-16.4188339700327	-5.91637404510835	BRCA
TCGA-AR-A5QP	-16.119387534957	-4.91627610888888	BRCA
TCGA-AR-A5QQ	8.53506025599357	-9.08382252133347	BRCA
TCGA-B6-A0I1	-4.02361106063378	-5.70155432969016	BRCA
TCGA-B6-A0IK	-9.35829206781223	-12.2411840060613	BRCA
TCGA-B6-A0RE	-4.47130824422771	-6.84679036503762	BRCA
TCGA-B6-A0RG	-10.9487743077012	-18.2889904708894	BRCA
TCGA-B6-A0RI	-13.0241798425085	-15.8815803292446	BRCA
TCGA-B6-A0RL	-18.2352716278442	-14.8289182164086	BRCA
TCGA-B6-A0RM	-11.6194758422451	-16.4129845637126	BRCA
TCGA-B6-A0RN	-18.9719343865364	-10.3160809243258	BRCA
TCGA-B6-A0RO	-13.9664830798311	-12.1289581675073	BRCA
TCGA-B6-A0RP	-14.5389243050822	-12.4456161297331	BRCA
TCGA-B6-A0RS	-7.69891378165936	-9.98536942785763	BRCA
TCGA-B6-A0RT	-8.22155309722743	-7.38744248342625	BRCA
TCGA-B6-A0RU	-5.24337684080703	-6.2488644573062	BRCA
TCGA-B6-A0RV	-10.574149287001	-12.536212398145	BRCA
TCGA-B6-A0WT	-10.1627662398639	-15.6083260895161	BRCA
TCGA-B6-A0WV	-9.95614606320133	-15.9372464269231	BRCA
TCGA-B6-A0WW	-9.07685648908996	-15.1699463539417	BRCA
TCGA-B6-A0WX	-5.1325332324479	-5.72148291888756	BRCA
TCGA-B6-A0WY	-11.9363054946141	-12.0347536656523	BRCA
TCGA-B6-A0WZ	-14.1681725167097	-13.1046671516398	BRCA
TCGA-B6-A0X4	-10.3711100163273	-15.3469895467034	BRCA
TCGA-B6-A0X5	-10.875691685122	-18.7508873584315	BRCA
TCGA-B6-A0X7	-12.7617857510108	-14.0132274063481	BRCA
TCGA-B6-A1KC	-17.4731330441828	-14.535063889424	BRCA
TCGA-B6-A1KF	-3.61892258359721	-7.43158796402106	BRCA
TCGA-B6-A1KI	-14.0783377781315	-11.6847109068645	BRCA
TCGA-B6-A1KN	-16.1120826473057	-16.2905316800466	BRCA
TCGA-B6-A2IU	-15.7563601903093	-1.59298923535583	BRCA
TCGA-B6-A3ZX	-7.79211771339271	-5.95290603772118	BRCA
TCGA-B6-A400	-6.1231710276099	-4.46024571466063	BRCA
TCGA-B6-A401	-15.3376814117568	-6.69144781842921	BRCA
