feature_1	feature_2	feature_3	project
TCGA-EL-A3T2	-7.2891941823378	-39.6883166419711	-19.9462420817238	THCA
TCGA-EL-A3T3	-4.58856246664031	-33.0994896703353	-23.4706357974008	THCA
TCGA-EL-A3T6	-1.05625995448149	-29.9701561145375	-27.5805153440423	THCA
TCGA-EL-A3T7	-1.66919335424445	-34.483623804558	-26.9840762262382	THCA
TCGA-EL-A3T8	-1.63276620411065	-34.3927638379396	-19.3521385352924	THCA
TCGA-EL-A3T9	-2.55542302198712	-30.268714124155	-23.0194667128196	THCA
TCGA-EL-A3TA	-2.42496526642183	-34.5270647097114	-18.168020522581	THCA
TCGA-EL-A3TB	-4.18937402801232	-34.8474034276581	-23.5336350338375	THCA
TCGA-EL-A3ZG	-4.75394623923927	-35.384121418904	-26.7168400295593	THCA
TCGA-EL-A3ZH	-7.04195845220328	-38.9600802505197	-19.6494910827829	THCA
TCGA-EL-A3ZK	-4.07510553035698	-33.1029386703918	-26.2244988475627	THCA
TCGA-EL-A3ZL	-7.04059161401035	-32.6163635381344	-22.3391478194751	THCA
TCGA-EL-A3ZM	-4.6664637021159	-30.8762785384961	-27.466143634994	THCA
TCGA-EL-A3ZN	-6.15349778264584	-35.9412499738378	-20.5439587203946	THCA
TCGA-EL-A3ZO	-1.90780708942996	-30.0301250693892	-26.3460169433293	THCA
TCGA-EL-A3ZP	-1.57897197261453	-34.7926718916325	-18.7098778646136	THCA
TCGA-EL-A3ZQ	-6.54557160900832	-29.3298604428542	-25.4490080188526	THCA
TCGA-EL-A3ZR	-7.30106451232328	-39.120198044098	-19.277602421542	THCA
TCGA-EL-A3ZS	-3.731279683962	-32.72141435372	-20.1591596846132	THCA
TCGA-EL-A3ZT	-1.41903797591258	-34.9267454319967	-19.1273677999971	THCA
TCGA-EL-A4JV	-8.25762673867271	-38.3646280404562	-19.8395700760339	THCA
TCGA-EL-A4JW	-2.86319663357881	-31.3389416232994	-23.8146441521038	THCA
TCGA-EL-A4JX	-1.35735122209969	-26.6366832846991	-25.8047433168103	THCA
TCGA-EL-A4JZ	-2.74538015146828	-30.6249209446488	-22.8298413210747	THCA
TCGA-EL-A4K0	-4.08132324987303	-35.1262590857514	-20.6494201774235	THCA
TCGA-EL-A4K1	-3.36420443921002	-31.3597078188171	-28.3250848396513	THCA
TCGA-EL-A4K2	-7.2172049230508	-38.713476994639	-19.8097874557177	THCA
TCGA-EL-A4K4	-1.594192879688	-31.3662311742132	-24.5467418744217	THCA
TCGA-EL-A4K6	-9.88949788790148	-38.5996211531419	-18.0956150565048	THCA
TCGA-EL-A4K7	-7.83696428765641	-31.1912703815259	-23.1926382909112	THCA
TCGA-EL-A4K9	-2.37166046457069	-35.3632737137779	-18.6318545854114	THCA
TCGA-EL-A4KD	-1.03671710238555	-34.5497465332273	-18.8916570832641	THCA
TCGA-EL-A4KG	-2.4019452888414	-32.4610159324671	-27.2395475126293	THCA
TCGA-EL-A4KH	-7.25834864681827	-31.1545896734145	-25.2608816042002	THCA
TCGA-EL-A4KI	-10.3600074056406	-38.2870193433862	-18.3689964848951	THCA
TCGA-EM-A1CS	-1.690826125944	-36.8028764631631	-23.8827008476242	THCA
TCGA-EM-A1CT	-8.41905977679094	-34.6569006004153	-23.4979197336352	THCA
TCGA-EM-A1CU	-0.601754450197708	-34.7321294644145	-20.719331342695	THCA
TCGA-EM-A1CV	-0.984505044508728	-35.7039283588902	-25.7280993492909	THCA
TCGA-EM-A1CW	-9.70493306597629	-42.0696594452724	-21.5700795517772	THCA
TCGA-EM-A1YA	-8.56015636686924	-42.1351736085327	-20.7084806108317	THCA
TCGA-EM-A1YB	-9.95626232576899	-42.1031556579382	-22.1939192753435	THCA
TCGA-EM-A1YC	-8.91812785699064	-42.6035992710143	-21.5526933120073	THCA
TCGA-EM-A1YD	-5.54346936984408	-37.9852142483945	-17.1949743755611	THCA
TCGA-EM-A1YE	-8.13009701301974	-34.696503973015	-18.0336521558258	THCA
TCGA-EM-A22I	-1.10460979588865	-32.134596724872	-24.8609206506154	THCA
TCGA-EM-A22J	-8.51814316964939	-42.3015804164851	-20.7163017091832	THCA
TCGA-EM-A22K	-7.23643730777413	-39.3742719689012	-19.5036469755844	THCA
TCGA-EM-A22L	-7.34344031277654	-41.7696285034846	-19.8385395122262	THCA
TCGA-EM-A22M	-1.75057150118088	-27.3648936207441	-26.4790440730882	THCA
TCGA-EM-A22N	-8.30208037954681	-43.0391446543853	-20.546339589571	THCA
TCGA-EM-A22O	-8.10535836954662	-32.9657950206389	-18.1494270821326	THCA
TCGA-EM-A22P	-2.30364509087609	-31.4745409546027	-19.6256241705026	THCA
TCGA-EM-A22Q	-8.42875399869527	-33.0663504048993	-17.8885647825939	THCA
TCGA-EM-A2CJ	-5.93706054106651	-40.2326228267931	-18.6299049265644	THCA
TCGA-EM-A2CK	-8.0844821826376	-33.4800462731448	-18.1257797569535	THCA
TCGA-EM-A2CL	-8.52359278058827	-41.1697361000309	-18.8418086210737	THCA
TCGA-EM-A2CN	-9.66453733058859	-38.6901149972234	-18.2543590106755	THCA
TCGA-EM-A2CO	-9.01098096385411	-42.5280700886964	-21.1823575550645	THCA
TCGA-EM-A2CP	-0.799849447570699	-26.574482518812	-26.4466118229186	THCA
TCGA-EM-A2CQ	-7.53646662777671	-42.0162417596839	-20.3201519990146	THCA
TCGA-EM-A2CR	-7.67126392725539	-30.9666668059816	-25.3736022726655	THCA
TCGA-EM-A2CS	-2.13089653757134	-34.8938854946075	-22.7518940480946	THCA
TCGA-EM-A2CT	-7.55301935042854	-41.7077522921102	-20.4535292937714	THCA
TCGA-EM-A2CU	-3.48914243833092	-33.7767633806224	-23.0069042907768	THCA
TCGA-EM-A2OV	-9.27007485846677	-41.8419625009171	-21.4785656781927	THCA
TCGA-EM-A2OW	-9.53795924991028	-41.9006940414222	-21.6878927035661	THCA
TCGA-EM-A2OX	-2.3261305820889	-35.2623743856301	-18.7563661563697	THCA
TCGA-EM-A2OY	-9.96883833145013	-40.8903062677642	-24.0388587029175	THCA
TCGA-EM-A2OZ	-1.25552503345174	-33.8042668999748	-28.7877935155263	THCA
TCGA-EM-A2P0	-1.60687591717021	-35.0543432981248	-19.7072344528898	THCA
TCGA-EM-A2P1	-0.319416808798525	-27.5357878079618	-25.6277805146094	THCA
TCGA-EM-A2P2	-7.03944570223062	-39.9473659065629	-17.4093868280107	THCA
TCGA-EM-A2P3	-5.11947411241332	-34.0514966892812	-21.89196699506	THCA
TCGA-EM-A3AI	-6.03870222524137	-40.9448792744715	-18.6342349601909	THCA
TCGA-EM-A3AJ	-2.64865960027745	-31.3064808169812	-19.1928936187631	THCA
TCGA-EM-A3AK	-2.74924060770338	-34.5261120761408	-25.4208832958665	THCA
TCGA-EM-A3AL	-9.67162163893881	-40.8882016684152	-18.7536735893544	THCA
TCGA-EM-A3AN	-2.31769608644986	-34.4875741524857	-25.4184574354113	THCA
TCGA-EM-A3AO	-2.68291586628026	-33.9779710501106	-18.2420004236669	THCA
TCGA-EM-A3AP	-7.90955290278324	-40.5548261478458	-22.1235851317771	THCA
TCGA-EM-A3AQ	-5.20517583869487	-34.0614182844585	-22.7259481759382	THCA
TCGA-EM-A3AR	-4.96586158988421	-37.5441756757372	-17.3466804708784	THCA
TCGA-EM-A3FJ	-2.73452334273106	-34.7540093884039	-24.7522749948754	THCA
TCGA-EM-A3FK	-1.05658472016467	-35.2866999958904	-23.0252239597645	THCA
TCGA-EM-A3FL	-9.50075734848989	-41.7599393303455	-21.6193615509515	THCA
TCGA-EM-A3FM	-5.57278978682889	-30.7241218250292	-26.5682065098569	THCA
TCGA-EM-A3FN	-10.0520628975888	-41.2453951296032	-21.3471116687708	THCA
TCGA-EM-A3FO	-6.69586392716614	-31.9629631318351	-27.6521820478251	THCA
TCGA-EM-A3FP	-9.82359471313217	-41.942153679626	-21.6569511468385	THCA
TCGA-EM-A3FQ	-8.75732848741634	-36.4828821695766	-26.8061533904472	THCA
TCGA-EM-A3FR	-9.95531378382679	-39.9969721138783	-19.7171171876376	THCA
TCGA-EM-A3O3	-4.41065683616665	-28.8122688127148	-22.2537532708844	THCA
TCGA-EM-A3O6	-8.02714019022132	-42.2436092274459	-20.29752428092	THCA
TCGA-EM-A3O7	-1.2394770669704	-35.719696951124	-25.7376261801764	THCA
TCGA-EM-A3O8	-7.69551538074083	-41.3875040360379	-20.0175026362601	THCA
TCGA-EM-A3OA	-8.01615609548766	-43.728429365768	-20.8885967868356	THCA
TCGA-EM-A3OB	-7.83791729644925	-40.6147429778461	-20.0016513301495	THCA
TCGA-EM-A3ST	-10.1609185952146	-38.4864159168689	-18.4809855417953	THCA
TCGA-EM-A3SU	-5.58316462382552	-29.861538796108	-24.719049407686	THCA
TCGA-EM-A3SX	-6.24063767992978	-35.353708275406	-23.3841595198075	THCA
TCGA-EM-A3SY	-9.96422361801787	-40.8996394691314	-24.0434368984132	THCA
TCGA-EM-A3SZ	-4.48779566972818	-30.5824482703884	-23.1952506746328	THCA
TCGA-EM-A4FF	-2.12729992450544	-32.2867453502974	-27.7248321965553	THCA
TCGA-EM-A4FH	-8.69090218351081	-40.7482805337134	-19.9716131116225	THCA
TCGA-EM-A4FK	-10.0264811292084	-39.8965870633895	-19.9977951640393	THCA
TCGA-EM-A4FM	-4.64606931271366	-29.9429554038518	-22.7484275837444	THCA
TCGA-EM-A4FN	-6.27336329630653	-31.1620578256574	-25.9617215584858	THCA
TCGA-EM-A4FO	-0.532106095540837	-27.740703039565	-25.8616898950734	THCA
TCGA-EM-A4FQ	-2.85311012509597	-31.6453598193417	-27.9819535212016	THCA
TCGA-EM-A4FR	-7.2049516945408	-31.7203663390335	-27.5166764298045	THCA
TCGA-EM-A4FU	-8.66202597505074	-40.8064180199424	-20.1422817379693	THCA
TCGA-EM-A4FV	-7.46559037629009	-35.1784827909048	-23.46583003782	THCA
TCGA-EM-A4G1	-8.10894693687603	-37.9155245601572	-19.7861639586041	THCA
TCGA-ET-A25G	-0.51519094706286	-32.3763072957257	-24.796829697716	THCA
TCGA-ET-A25I	-7.82638740649877	-43.9338466116038	-21.320681606394	THCA
TCGA-ET-A25J	-1.65113001213213	-33.5390860102424	-26.4075205012213	THCA
TCGA-ET-A25K	-5.99545938276127	-33.5463121136091	-20.3145922587462	THCA
TCGA-ET-A25L	-7.77530850068571	-32.7285165562337	-18.3785990074648	THCA
TCGA-ET-A25M	-7.86683470101886	-32.8927750404168	-18.3007262684123	THCA
TCGA-ET-A25N	-1.31004160350427	-35.5175010452616	-22.9706586240712	THCA
TCGA-ET-A25O	-1.38025266661385	-36.8167926942564	-24.1771059386287	THCA
TCGA-ET-A25P	-7.73599150871905	-40.2513891676531	-21.2320209368621	THCA
TCGA-ET-A25R	-7.42301920175236	-34.2776629325611	-23.4578269113519	THCA
TCGA-ET-A2MX	-5.5472199731464	-31.3156591366204	-26.8046343734208	THCA
TCGA-ET-A2MY	-4.39802371024213	-32.300200416257	-24.2175930419646	THCA
TCGA-ET-A2MZ	-4.38004646614944	-34.9732543924343	-27.1276477961094	THCA
TCGA-ET-A2N0	-6.37910867390546	-29.5371477886805	-25.4818091863599	THCA
TCGA-ET-A2N3	-9.87127294487845	-39.3936677455833	-18.504264983342	THCA
TCGA-ET-A2N4	-5.44652760462909	-35.0358981379555	-23.2203778487754	THCA
TCGA-ET-A2N5	-6.6821516282971	-39.6867137210273	-18.8906474055934	THCA
TCGA-ET-A39I	-7.03229298458288	-40.4701194305872	-19.2514076424786	THCA
TCGA-ET-A39J	-1.39331040284336	-34.7106663995416	-22.0306737260594	THCA
TCGA-ET-A39K	-6.39755713053572	-30.9866036196825	-25.6129769123386	THCA
TCGA-ET-A39L	-8.89811380378626	-38.1030097085261	-24.2516197517262	THCA
TCGA-ET-A39M	-2.36623975027293	-27.5769493683464	-25.9919765761696	THCA
TCGA-ET-A39N	-5.37973170431918	-40.5008254292429	-18.5355680818913	THCA
TCGA-ET-A39O	-0.0733837357610763	-32.2909288200959	-22.4008472851979	THCA
TCGA-ET-A39P	-1.9192416649508	-32.6895102046426	-25.7286744810895	THCA
TCGA-ET-A39R	-3.93574411044841	-31.1700350951903	-20.6152266906969	THCA
TCGA-ET-A39S	-3.87440515689967	-34.1116314501461	-21.7971446669263	THCA
TCGA-ET-A39T	-2.23584395086699	-36.7215074900708	-22.6937621864794	THCA
TCGA-ET-A3BN	-1.62343978469359	-35.8848234090085	-22.8678392014816	THCA
TCGA-ET-A3BO	-1.87536036340061	-32.7004743826729	-24.4286560120178	THCA
TCGA-ET-A3BP	-3.44210842688555	-36.387785987015	-23.5634824972719	THCA
TCGA-ET-A3BQ	-1.35494290129567	-34.6906088748384	-25.7024431330889	THCA
TCGA-ET-A3BS	-0.0754287625523712	-30.1316443888359	-27.5718321091812	THCA
TCGA-ET-A3BT	-8.10224728144646	-36.8867142443037	-26.1987166030581	THCA
TCGA-ET-A3BU	-0.324550598521219	-34.2471299374424	-21.665572146979	THCA
TCGA-ET-A3BV	-2.42109558890866	-29.667943987884	-23.5684470779222	THCA
TCGA-ET-A3BW	-2.42605883935212	-36.3432022195767	-22.8258924110557	THCA
TCGA-ET-A3BX	-0.0360826584837019	-33.3841640984605	-22.1604615487778	THCA
TCGA-ET-A3DO	-1.35486978950169	-28.2489947840507	-26.2175046496714	THCA
TCGA-ET-A3DP	-0.906128462261457	-34.8752154120283	-25.5470356119579	THCA
TCGA-ET-A3DQ	-4.0733675348716	-31.3429710062903	-19.7996995626614	THCA
TCGA-ET-A3DR	-5.9244739150938	-33.6171082329906	-20.3771972697853	THCA
TCGA-ET-A3DS	-6.88240437470294	-40.5975459969914	-20.9116692846917	THCA
TCGA-ET-A3DT	-0.827486023481814	-27.6001713708757	-26.7820318253434	THCA
TCGA-ET-A3DU	-1.41800977503893	-27.5444793193296	-26.7295092605267	THCA
TCGA-ET-A3DV	-9.89848181091344	-40.5789394668859	-19.0305037258931	THCA
TCGA-ET-A3DW	-5.35726637911507	-34.1622579020997	-27.0761591825541	THCA
TCGA-ET-A40P	-8.56904874157547	-35.8852691510602	-19.732720689467	THCA
TCGA-ET-A40Q	-0.369719818469393	-31.0878929555981	-28.3263429581593	THCA
TCGA-ET-A40R	-3.4750347005903	-33.744743168102	-23.0397583452046	THCA
TCGA-ET-A40S	-2.51153146413656	-33.3413125983927	-18.161776959621	THCA
TCGA-ET-A40T	-3.91472207499093	-33.7540812899328	-20.5183836958794	THCA
TCGA-ET-A4KN	-6.630754625129	-28.797057672216	-25.56975148427	THCA
TCGA-ET-A4KQ	-7.61610840248949	-41.422689244574	-20.0697935523877	THCA
TCGA-FE-A22Z	-5.01333653210963	-29.87180620162	-22.5526377827874	THCA
TCGA-FE-A230	-1.76948874413755	-28.8885183334616	-28.559370633705	THCA
TCGA-FE-A231	-1.45503197026387	-33.5811128290397	-29.2992996687437	THCA
TCGA-FE-A232	-2.68367614164344	-33.1723252344696	-22.9769110253985	THCA
TCGA-FE-A233	0.482745562736599	-34.2095763692985	-28.2886190298248	THCA
TCGA-FE-A234	-0.525922706724368	-33.5950985419378	-26.128966770996	THCA
TCGA-FE-A235	-6.18496360951801	-30.7853881807557	-25.2020093364537	THCA
TCGA-FE-A236	-1.01927625200581	-35.1083803521653	-27.9538597010374	THCA
TCGA-FE-A237	-2.49987911337586	-33.4012718811091	-22.962203195754	THCA
TCGA-FE-A238	-1.7821526282081	-33.0386986567721	-26.7039470181523	THCA
TCGA-FE-A239	-10.1250468528376	-41.0916445367415	-18.0444445505381	THCA
TCGA-FE-A23A	-1.37576646423489	-29.8705223315527	-28.7412779248837	THCA
TCGA-FE-A3PA	-6.97612245401555	-31.6855343673994	-27.4456510352397	THCA
TCGA-FE-A3PB	-1.06518209757146	-30.6436052853099	-27.8377362196577	THCA
TCGA-FE-A3PC	-6.76683633246973	-31.381606847794	-27.0243609667936	THCA
TCGA-FE-A3PD	-2.27054904957326	-34.3145596496252	-25.5644451976841	THCA
TCGA-FK-A3S3	-4.0302343681024	-34.82141889806	-23.7771801120343	THCA
TCGA-FK-A3SB	-2.24189475289398	-34.7778929595921	-24.2763001648631	THCA
TCGA-FK-A3SD	-10.4103897786211	-40.2551058391235	-20.137125922584	THCA
TCGA-FK-A3SE	-1.48122451535445	-34.5520964682379	-26.4522570662075	THCA
TCGA-FK-A3SG	-4.14308947750346	-32.8235291060729	-27.2741008439728	THCA
TCGA-FK-A3SH	-6.66818308311974	-31.5448950597748	-26.4233225343715	THCA
TCGA-FK-A4UB	-8.00423630417476	-31.5886357383639	-22.4564353731723	THCA
TCGA-FY-A2QD	-6.92170134488801	-39.5486536183417	-18.7443877744373	THCA
TCGA-FY-A3BL	-0.466891113585719	-36.0988061450705	-22.5910854184581	THCA
TCGA-FY-A3I4	0.104052952214051	-35.2343063584532	-26.2116511319977	THCA
TCGA-FY-A3I5	-9.94246683727776	-41.8397308045248	-19.1962038793508	THCA
TCGA-FY-A3NM	-7.98779686442657	-42.1262701797424	-19.6943521028414	THCA
TCGA-FY-A3NN	-1.7921566130802	-35.5787477039749	-23.8483153548588	THCA
TCGA-FY-A3NP	-8.08176639497847	-40.8559905933511	-19.2655283955766	THCA
TCGA-FY-A3ON	-0.581203745434238	-34.716572118109	-20.3668288790389	THCA
TCGA-FY-A3R6	-6.39665783929346	-31.257468155472	-19.1805468481413	THCA
TCGA-FY-A3R7	-5.18700876492341	-37.909395924346	-21.2302101761952	THCA
TCGA-FY-A3R8	-1.42225341536131	-33.4792052375833	-26.7079382016648	THCA
TCGA-FY-A3R9	-8.14887243795948	-42.8203198274638	-20.6674674650396	THCA
TCGA-FY-A3RA	-4.19672852423815	-34.296105710782	-24.9330291752804	THCA
TCGA-FY-A3TY	-6.45302778450466	-32.0076677653867	-18.9017610637808	THCA
TCGA-FY-A3W9	-9.82626468282414	-41.0084870850651	-18.1875982037957	THCA
TCGA-FY-A3WA	-7.08143067263942	-39.9449668388313	-20.0744397208509	THCA
TCGA-FY-A3YR	-5.58548669295113	-33.6992644013191	-25.1017996484276	THCA
TCGA-FY-A40K	-4.07423965249993	-35.0829671594076	-20.6345130288193	THCA
TCGA-FY-A40L	-1.92181371901734	-32.9965405216808	-26.5012463200352	THCA
TCGA-FY-A40M	-3.41904188329362	-37.5940654758263	-21.0543190130218	THCA
TCGA-FY-A40N	-4.53446388728324	-36.2938862235119	-20.5885871906392	THCA
TCGA-FY-A4B0	-9.31469631366658	-39.8819315856194	-17.63205391474	THCA
TCGA-FY-A4B3	-0.797950868041114	-35.0266848885935	-19.9147873986282	THCA
TCGA-FY-A4B4	-2.95955891559438	-32.8769917038405	-22.4601477779938	THCA
TCGA-FY-A76V	-7.672883911151	-34.4856176546689	-18.4215863926868	THCA
TCGA-GE-A2C6	-2.43130456235067	-32.0855378888056	-21.194907036061	THCA
TCGA-H2-A26U	-0.215889535422095	-27.2887012827557	-27.2522775874759	THCA
TCGA-H2-A2K9	-8.8872632405007	-41.4873902504941	-18.4877306199889	THCA
TCGA-H2-A3RH	-6.64447792090814	-39.2972438790122	-20.2201556543542	THCA
TCGA-H2-A3RI	-2.62063178807383	-34.0156572800007	-27.3175137908857	THCA
TCGA-H2-A421	-0.881200421956898	-30.3442714142068	-27.8936901378931	THCA
TCGA-H2-A422	-1.78271733913288	-36.3041727111066	-25.7336274389925	THCA
TCGA-IM-A3EB	-1.40679360272707	-29.7668714234342	-26.3926992862014	THCA
TCGA-IM-A3ED	-1.82809914330258	-32.8818187505998	-24.3140244844543	THCA
TCGA-IM-A3U2	-3.39818129938536	-31.4500911832094	-27.5364316477889	THCA
TCGA-IM-A3U3	-2.05877346620055	-33.3204815638014	-26.9535132383384	THCA
TCGA-IM-A41Y	-4.93023137490244	-32.3008203938887	-24.0501805027896	THCA
TCGA-IM-A41Z	-8.13416828478916	-32.9858204452588	-18.1105401978423	THCA
TCGA-IM-A420	-0.960612443369369	-30.1703872642193	-27.511018384076	THCA
TCGA-IM-A4EB	-1.89873405292674	-27.9475055532414	-25.4310889799868	THCA
TCGA-J8-A3NZ	-1.63874771501479	-33.5897933710323	-25.9972473922934	THCA
TCGA-J8-A3O0	-6.94536176664893	-39.6433788575327	-17.5210384925788	THCA
TCGA-J8-A3O1	-4.04267577352442	-34.299502415523	-28.3786447732177	THCA
TCGA-J8-A3O2	-1.64010574741624	-33.3212566273559	-19.2819995159898	THCA
TCGA-J8-A3YD	-6.97239654857641	-38.6507797069807	-19.595303885301	THCA
TCGA-J8-A3YE	-3.05104259788456	-35.3685043250159	-26.9073038016959	THCA
TCGA-J8-A3YF	-0.421958434414351	-28.894940821334	-25.8434516178123	THCA
TCGA-J8-A3YG	-2.75603271597154	-33.6691287932852	-28.0133690502436	THCA
TCGA-J8-A3YH	-5.62936726017143	-35.5472570217217	-25.7947465949381	THCA
TCGA-J8-A42S	-2.13808755673811	-35.2504740792201	-19.1070840963187	THCA
TCGA-J8-A4HW	-5.16187477053627	-35.4515784394022	-22.6061543559249	THCA
TCGA-J8-A4HY	-6.00478541386588	-33.737867985138	-24.1516949185268	THCA
TCGA-KS-A41F	-7.89135402309759	-30.6224750005329	-23.5651360598841	THCA
TCGA-KS-A41I	-5.78397382839388	-28.1365943072584	-27.3991580246334	THCA
TCGA-KS-A41J	-6.13963876831226	-30.9758254724372	-25.9593045926842	THCA
TCGA-KS-A41L	-10.1386714130262	-40.6154929336678	-21.2656793332117	THCA
TCGA-KS-A4I1	-7.84223142163128	-31.5189167709243	-22.8472981883313	THCA
TCGA-KS-A4I3	-8.07926664841522	-34.5687308380304	-23.2934032072394	THCA
TCGA-KS-A4I5	-5.66432513047148	-32.1346635464983	-22.739065783416	THCA
TCGA-KS-A4I7	-7.45482111556783	-33.0346103078942	-19.0174753480638	THCA
TCGA-KS-A4I9	-5.71435072664896	-33.5382930257463	-23.7155427349038	THCA
TCGA-KS-A4IB	-6.87985908532272	-34.533411439432	-23.6968680307751	THCA
TCGA-KS-A4IC	-5.82868046349191	-33.4665587593599	-22.6606211563317	THCA
TCGA-KS-A4ID	-1.78647845019695	-27.1164322410455	-25.6243226340732	THCA
TCGA-L6-A4EP	-7.76622372234573	-31.5206971821473	-22.8102280045082	THCA
TCGA-L6-A4EQ	-2.60893821934189	-35.78614036267	-19.2444971894521	THCA
TCGA-L6-A4ET	-2.96304449980412	-36.6530582196664	-21.0526065526834	THCA
TCGA-L6-A4EU	-1.53347663086784	-31.2720679544371	-27.6761173331363	THCA
TCGA-MK-A4N6	-0.0293436641247999	-32.1509577221575	-22.4360916423853	THCA
TCGA-MK-A4N7	-4.29088776365952	-34.9522725903401	-25.239026073956	THCA
TCGA-MK-A4N9	-4.290042254802	-35.3844170339273	-20.8179021828989	THCA
TCGA-MK-A84Z	-8.09249183684915	-35.1597482341249	-18.5143051465123	THCA
TCGA-QD-A8IV	-7.99785907431388	-34.5369859333705	-18.2402041239468	THCA
TCGA-3G-AB0O	58.1026873802102	-1.53643462307344	-3.18180563057656	THYM
TCGA-3G-AB0Q	54.4872170034363	-2.84339880632096	-8.44795962458154	THYM
TCGA-3G-AB0T	57.2210226935675	-2.1344492822873	-2.80921765199732	THYM
TCGA-3G-AB14	56.0307620585131	-0.258041535340798	-2.82437191528517	THYM
TCGA-3G-AB19	55.020411325701	-1.97295448122396	-8.27233733886457	THYM
TCGA-3Q-A9WF	58.4508353029599	-2.12533071192573	-2.47445034874354	THYM
TCGA-3S-A8YW	-20.8986065179933	-17.4750259246896	8.11819596959984	THYM
TCGA-3S-AAYX	58.343117587398	-0.825988103054814	-4.38523337494082	THYM
TCGA-3T-AA9L	58.5567014321031	-1.67449091633611	-3.39022899629252	THYM
TCGA-4V-A9QI	58.3969105409739	-1.94392386166991	-3.00626467878108	THYM
TCGA-4V-A9QJ	57.8195890477267	-3.1061487260355	-5.59334622257022	THYM
TCGA-4V-A9QL	56.1686654665076	-2.21966373423291	-7.17607170529515	THYM
TCGA-4V-A9QM	56.0601418524822	-2.26236862583751	-7.26631754796398	THYM
TCGA-4V-A9QN	55.0065676236137	0.775060616531612	-2.8367218718698	THYM
TCGA-4V-A9QR	56.0319373575594	-0.497338176666985	-2.82431562641846	THYM
TCGA-4V-A9QS	57.1818174965339	-0.264560597249386	-3.6916680652868	THYM
TCGA-4V-A9QT	58.3767332325438	-0.882779485259859	-4.23785347621084	THYM
TCGA-4V-A9QU	57.2965598775886	-3.586202624714	-4.84995916856807	THYM
TCGA-4V-A9QW	57.3309044689889	-3.69548104774087	-4.12521124435237	THYM
TCGA-4V-A9QX	57.2555380703076	-2.55246341196984	-5.9721224738657	THYM
TCGA-4X-A9F9	57.8423902715414	-2.69243412408681	-2.75372975873129	THYM
TCGA-4X-A9FA	54.6111465105286	-2.96225597274423	-8.17383728394873	THYM
TCGA-4X-A9FB	57.9639213698738	-1.01268072580057	-4.19833436782344	THYM
TCGA-4X-A9FC	57.2767853673393	-2.84997668639393	-5.53788709116601	THYM
TCGA-4X-A9FD	56.995993620967	-0.0681497039141131	-4.08367918990256	THYM
TCGA-5G-A9ZZ	8.46635057117206	-3.15354202985486	-2.66982153945018	THYM
TCGA-5K-AAAP	56.1461309832303	-3.36518622299603	-6.31336715534335	THYM
TCGA-5U-AB0D	-21.076891133742	-3.66751600109868	3.14050056209896	THYM
TCGA-5U-AB0E	56.1754639476093	-0.766304351007674	-2.86989365898108	THYM
TCGA-5U-AB0F	57.608964910603	-3.39197739673562	-2.68735027062531	THYM
TCGA-5V-A9RR	54.9282078032066	-3.32331498091979	-7.41932858980418	THYM
TCGA-X7-A8D6	57.4040524247351	-2.52284377535693	-5.60449959498855	THYM
TCGA-X7-A8D7	58.2624499986872	-0.926194799425401	-3.97856528298442	THYM
TCGA-X7-A8D8	55.2662555071767	-2.66640654059127	-7.80841013145479	THYM
TCGA-X7-A8D9	56.2619559198295	-2.2158653120285	-7.07196215541596	THYM
TCGA-X7-A8DB	58.4766973770853	-2.03435146680755	-2.94393871588859	THYM
TCGA-X7-A8DD	57.4092522427583	-3.73164293503297	-4.12895884750192	THYM
TCGA-X7-A8DE	57.1112139524075	-2.38911652049564	-5.9772304935005	THYM
TCGA-X7-A8DF	57.2539653300785	-3.33453856188448	-5.10224807342522	THYM
TCGA-X7-A8DG	57.9474498279567	-1.7657680875927	-3.1318601228964	THYM
TCGA-X7-A8DJ	57.0422959318264	-2.59025740664559	-5.85862541913137	THYM
TCGA-X7-A8M0	56.249273456596	-1.87190984069964	-7.32543650591993	THYM
TCGA-X7-A8M1	55.8623300016421	-2.63539990483146	-7.17463043618133	THYM
TCGA-X7-A8M3	54.8473974792402	0.926813951138446	-2.79982741623541	THYM
TCGA-X7-A8M4	57.2725246166926	-3.0675852621172	-5.43411956905541	THYM
TCGA-X7-A8M5	54.7895978226624	-3.30600148138158	-7.55999757377489	THYM
TCGA-X7-A8M6	57.6958998962265	-3.09194181264128	-2.59422845014296	THYM
TCGA-X7-A8M7	58.1480010499447	-2.76933530060194	-2.62996246349093	THYM
